file,label,n_points,geo_class,method,rec_status,n_vertices,n_faces,cloud_to_mesh_mean,cloud_to_mesh_max,cloud_to_mesh_rmse,cloud_to_mesh_median,mesh_to_cloud_mean,mesh_to_cloud_rmse,hausdorff_approx,surface_area,n_mesh_components,largest_comp_ratio
valve_0110_lidar_classes.ply,6,414,complex,poisson,ok,2517,4767,0.791837645635737,6.057776987402053,0.9216111682844839,0.7691543600866293,3.481537829883096,4.595895207465096,14.59598565408459,6902.464152567889,1,1.0
valve_0110_lidar_classes.ply,7,481,complex,poisson,ok,2590,4925,1.0512383483523444,3.519274583066863,1.1986005667081667,0.9716437512355923,4.153276219305659,5.425290717424869,14.998406520306641,8895.189281785553,2,0.9997969543147208
valve_0110_lidar_classes.ply,8,806,complex,poisson,ok,2786,5361,1.1502401222546201,4.145705850110751,1.2770460031785273,1.1093936217864586,3.9433807208576113,5.395359285551817,15.577908106072334,14262.291585697925,1,1.0
valve_0110_lidar_classes.ply,9,3020,spherical,ball_pivoting,ok,2997,5782,0.025211054400461595,4.348140759364117,0.294945004520011,0.0,0.0,0.0,4.348140759364117,30215.34384041346,1,1.0
valve_0111_lidar_classes.ply,0,679,tubular,ball_pivoting,ok,671,1229,0.046364218244049,6.175947470358773,0.4716316966102605,0.0,0.0,0.0,6.175947470358773,7558.434698482428,5,0.9959316517493898
valve_0111_lidar_classes.ply,1,177,complex,poisson,ok,3159,6056,0.6792649621069848,2.091816552259611,0.7503640363243701,0.6745347730640384,5.485544225790995,6.959826111404021,19.618749956879995,5706.4813344266595,9,0.9894319682959049
valve_0111_lidar_classes.ply,2,98,complex,poisson,ok,2205,4160,0.3772808424706597,1.981107140602038,0.45989397509953556,0.3708258713676425,1.4742672313477487,1.6372949290932737,4.992344942444715,996.1143746974393,26,0.9461538461538461
valve_0111_lidar_classes.ply,3,790,tubular,ball_pivoting,ok,567,1025,1.2962905854217257,5.9609357109891805,2.505411552732782,0.0,0.0,0.0,5.9609357109891805,5942.4288508388445,2,0.9990243902439024
valve_0111_lidar_classes.ply,4,75,planar,poisson,ok,2375,4471,0.41229957208630214,0.7856148101247159,0.44076259312592014,0.4141388474455919,3.7342041791888563,4.568446318913082,12.454255941884316,2020.4555720623475,1,1.0
valve_0111_lidar_classes.ply,5,1285,complex,poisson,ok,3241,6245,1.0548352508823886,3.401306934774044,1.1538723323532971,1.0515346476998044,2.4824264234293594,3.3703591535949475,12.176070648096106,16267.255231626992,1,1.0
valve_0111_lidar_classes.ply,6,388,complex,poisson,ok,2361,4462,0.7848045057756922,2.8069600108256267,0.8639352056282465,0.7978815244700774,3.584748663222027,4.708957115095591,16.343150658581852,6573.2377139022665,1,1.0
valve_0111_lidar_classes.ply,7,447,complex,poisson,ok,2594,4922,1.0373787908552754,3.5855122836709112,1.1867790242195675,0.945958690612592,4.3847234786877705,5.718598310365793,15.165138357942737,8384.278778595988,1,1.0
valve_0111_lidar_classes.ply,8,746,complex,poisson,ok,2751,5256,0.9846951244943957,3.9814567024641905,1.082558001355975,0.9793822053379375,3.190852945835448,4.2507974843687055,13.297799345356667,12281.290675705213,1,1.0
valve_0111_lidar_classes.ply,9,3279,complex,poisson,ok,7885,15149,1.1160623577786026,11.187402035688292,1.5851155327705069,0.8820656786762326,1.2987230822047273,1.4216939411846068,11.187402035688292,26785.6430294954,1,1.0
valve_0112_lidar_classes.ply,0,550,planar,poisson,ok,1042,2034,1.4228599405857358,6.190130544640343,1.5622280899795276,1.409524006992999,2.402011934553246,3.071096933868071,12.43247114673401,8548.993249952198,1,1.0
valve_0112_lidar_classes.ply,1,144,complex,poisson,ok,2645,5001,0.5841747942039637,3.101035348997931,0.669849746954836,0.6094343249260727,2.839873358194407,3.430903025250087,10.059249455595753,3436.588731463849,19,0.9696060787842431
valve_0112_lidar_classes.ply,2,79,complex,poisson,ok,2158,4103,0.3287495772188318,0.5905504164597729,0.35752940555128504,0.3275096459866785,1.652401156444314,1.8153031494160439,4.159149209560915,1045.1855925400962,20,0.9610041433097734
valve_0112_lidar_classes.ply,3,561,tubular,ball_pivoting,ok,423,723,1.1212514343066664,6.018663362251556,2.3154014324172922,0.0,0.0,0.0,6.018663362251556,5861.0801407258705,3,0.9972337482710927
valve_0112_lidar_classes.ply,4,73,planar,poisson,ok,2640,5005,0.5200012593144401,4.956987706518255,0.7613506068333777,0.5122394997943339,4.96392686095482,6.403639165312933,18.942198169590945,2429.635603202703,9,0.9872127872127872
valve_0112_lidar_classes.ply,5,1017,complex,poisson,ok,3241,6278,1.027517537676318,6.000844893225008,1.1262377357044966,1.043905280938154,2.527226361701926,3.390628082197652,15.1261406278728,15095.599862745237,1,1.0
valve_0112_lidar_classes.ply,6,791,complex,poisson,ok,3225,6178,0.9887419740364576,3.8024244070878774,1.1204238835010902,0.9399089712582845,3.515589628275904,4.763191393106628,13.237903960405967,10545.233598730012,1,1.0
valve_0112_lidar_classes.ply,7,374,complex,poisson,ok,2921,5544,0.9870384253532217,3.403513119559229,1.1032477646289718,0.9575150687263837,4.362324458162106,5.784873290646379,19.476572111808462,8226.160296302716,6,0.9940476190476191
valve_0112_lidar_classes.ply,8,790,complex,poisson,ok,2744,5265,1.1058068425938403,4.537076997434745,1.2083638474222218,1.1226573932749837,3.102659593124275,4.259111702055897,20.62643566913906,14766.670858785432,1,1.0
valve_0112_lidar_classes.ply,9,2759,spherical,ball_pivoting,ok,2722,5283,0.05268007514590848,4.9274532397863,0.46060450956682747,0.0,0.0,0.0,4.9274532397863,35212.808084663695,1,1.0
valve_0113_lidar_classes.ply,0,840,tubular,ball_pivoting,ok,790,1467,0.30173381035881114,8.973927992834302,1.3143757014462334,0.0,0.0,0.0,8.973927992834302,6958.781563585791,3,0.9986366734832992
valve_0113_lidar_classes.ply,1,182,complex,poisson,ok,2745,5235,0.662032617587732,5.816864381610825,0.8344954321603204,0.5870400859645586,3.725985581932842,4.6627243409428125,12.41617304379639,4437.536483033309,10,0.9862464183381089
valve_0113_lidar_classes.ply,2,90,complex,poisson,ok,1996,3774,0.3893762378115648,4.0991027701078835,0.5732934807409961,0.34630681557746623,1.518116688405864,1.6889708485616515,4.4003894463050015,970.5403396046413,23,0.9470058293587705
valve_0113_lidar_classes.ply,3,619,tubular,ball_pivoting,ok,555,895,0.46161065573407983,5.4524426830677255,1.4681969147340481,0.0,0.0,0.0,5.4524426830677255,5113.758176085401,16,0.9374301675977653
valve_0113_lidar_classes.ply,5,1127,complex,poisson,ok,3163,6108,1.1094244435682303,5.967255899944749,1.2430491872439444,1.128812028827159,2.8347076119702677,3.9385682917035796,13.950325778259954,16674.951012960846,1,1.0
valve_0113_lidar_classes.ply,6,414,complex,poisson,ok,2410,4560,0.7599826159502983,2.884634578531075,0.834476438613063,0.7643291325638097,2.789601007242003,3.5716109482074136,11.136739311684124,6639.36771212656,1,1.0
valve_0113_lidar_classes.ply,7,415,complex,poisson,ok,2634,5008,0.9800252914923049,3.8673981008685585,1.123017804077008,0.9003100410437925,3.777670694767521,4.9811425186874825,14.805205896706555,7883.90115926497,2,0.9984025559105432
valve_0113_lidar_classes.ply,8,716,complex,poisson,ok,2862,5484,0.9838605294057254,4.181929956546833,1.0931848997207834,0.9922654242836542,2.927287311604845,3.8876800825896325,16.097088030911202,11884.058142870557,1,1.0
valve_0113_lidar_classes.ply,9,2917,complex,poisson,ok,6977,13537,1.211839390822631,13.45541316008762,1.7420076500665782,0.9396629028447303,1.3451524882501467,1.4603293566657738,13.45541316008762,25892.15728257289,1,1.0
valve_0114_lidar_classes.ply,0,595,tubular,ball_pivoting,ok,558,944,0.22926747587995527,8.393991636733858,1.007282851818708,0.0,0.0,0.0,8.393991636733858,6169.419178306529,4,0.5052966101694916
valve_0114_lidar_classes.ply,1,175,complex,poisson,ok,2893,5485,0.7525148357043723,6.025512201324889,1.042100235366639,0.6246935281807399,4.161509165989862,5.545574456045164,19.887949498122218,4486.682844971915,19,0.973746581586144
valve_0114_lidar_classes.ply,2,81,complex,poisson,ok,1998,3798,0.3970269948562666,1.1405960098257986,0.43506437497960854,0.3974955918609121,1.646329936424481,1.821080269692988,4.158931013608777,1008.8994795984707,18,0.9557661927330173
valve_0114_lidar_classes.ply,3,676,tubular,ball_pivoting,ok,552,897,0.7407822699577172,5.937499290800575,1.8285137289006759,0.0,0.0,0.0,5.937499290800575,7304.194849833744,2,0.9988851727982163
valve_0114_lidar_classes.ply,4,76,complex,poisson,ok,2657,5006,0.4116061209734247,0.7421255434502206,0.43153505852356916,0.4138949675033477,4.3678476533842785,5.537793163587149,17.476452350848714,2268.6450191831186,8,0.9840191769876149
valve_0114_lidar_classes.ply,5,1042,complex,poisson,ok,3124,6009,1.0686555641312747,3.426330529737535,1.1630870800718032,1.0887665439131196,3.2906426785744554,4.633527357087064,16.066756767579776,15906.964426246983,1,1.0
valve_0114_lidar_classes.ply,6,863,complex,poisson,ok,3219,6151,1.136376460912209,4.33684769401965,1.2899985712980733,1.0190270042141212,4.032082972448373,5.444661378395029,14.698648272884581,10146.270098773875,3,0.9973987969435865
valve_0114_lidar_classes.ply,7,407,complex,poisson,ok,2697,5131,1.0327103549281575,5.085425868971993,1.1888997145070055,0.954986204167477,4.890079630957925,6.472467885994016,20.77409621161491,9034.076944185113,2,0.9984408497368934
valve_0114_lidar_classes.ply,8,601,complex,poisson,ok,2481,4735,0.9171333585097058,4.431416385129056,1.0076113568224465,0.9053066748217907,2.380806255761087,3.071820336409631,15.388832496670558,9842.092018584815,2,0.9997888067581837
valve_0114_lidar_classes.ply,9,2504,complex,poisson,ok,6223,12064,1.2588557190470506,21.17316963518127,1.8283784791459898,0.9878558565169637,1.4346027763097848,1.5672604988106664,21.17316963518127,26911.710010322982,1,1.0
valve_0115_lidar_classes.ply,0,776,tubular,ball_pivoting,ok,699,1274,0.594762602486554,9.09045708694159,1.9673678071315535,0.0,0.0,0.0,9.09045708694159,7344.413954460381,2,0.9992150706436421
valve_0115_lidar_classes.ply,1,146,complex,poisson,ok,2734,5230,0.7915199464120752,4.608266689133648,1.041415794338938,0.7187427576737603,4.456753994003561,5.573711919377462,15.178059268305612,4843.778417763633,8,0.9892925430210325
valve_0115_lidar_classes.ply,2,70,complex,poisson,ok,2049,3903,0.3583907972471853,0.5537412108351132,0.37784691102489776,0.370963222162764,1.76256326384555,1.9393461517567272,4.653830786672983,1046.5706574921685,16,0.9672047143223161
valve_0115_lidar_classes.ply,3,533,tubular,ball_pivoting,ok,431,766,0.8954879804687088,8.016329781527133,2.1059514245944344,0.0,0.0,0.0,8.016329781527133,6067.658950066348,1,1.0
valve_0115_lidar_classes.ply,4,78,complex,poisson,ok,2828,5413,0.5184065320817053,0.9056429956065649,0.554034206110995,0.5055917928280322,4.968990529787337,6.1223415188149115,16.990061396860668,3313.625649503877,4,0.9955662294476261
valve_0115_lidar_classes.ply,5,988,complex,poisson,ok,3068,5952,1.1220647588798187,5.339221652943225,1.234161305036587,1.1387656622860747,3.018392663908344,4.220580912476318,17.483471370669058,16971.676976187526,1,1.0
valve_0115_lidar_classes.ply,6,245,complex,poisson,ok,1861,3514,0.9003578105400795,3.3684543961215794,0.9849912472033727,0.9024755352532308,4.244174079711854,5.661785603110542,21.740958574158647,6456.989941269294,1,1.0
valve_0115_lidar_classes.ply,7,444,complex,poisson,ok,3130,5977,0.9377989900937618,4.561263386963116,1.0954748807167825,0.8648306502520546,3.3740959964671475,4.397089111972569,14.315251598920844,8942.614028351441,2,0.998661535887569
valve_0115_lidar_classes.ply,8,776,complex,poisson,ok,3209,6188,1.119099767371683,5.607112212176233,1.2460171330810657,1.1296895140234469,4.143857629405485,5.752435499214075,23.613710755532434,17521.325388693902,1,1.0
valve_0115_lidar_classes.ply,9,2723,spherical,ball_pivoting,ok,2687,5251,0.04711432792285866,6.055993114518209,0.4270902805749627,0.0,0.0,0.0,6.055993114518209,38050.767929896996,1,1.0
valve_0116_lidar_classes.ply,0,686,tubular,ball_pivoting,ok,681,1285,0.02544531825048509,5.376670872127982,0.312585569821844,0.0,0.0,0.0,5.376670872127982,7818.007906131708,2,0.9992217898832685
valve_0116_lidar_classes.ply,1,171,complex,poisson,ok,2907,5549,0.7634101936122566,4.6308874543761425,1.007550146712033,0.6722294510797411,5.160376310267879,6.47508433198866,16.423294225496964,5064.30220532252,9,0.9884663903406019
valve_0116_lidar_classes.ply,2,94,complex,poisson,ok,2061,3903,0.42894049552799707,4.45390225961844,0.6882650288827442,0.3418033059081633,1.4714347217567103,1.644535278306823,4.45390225961844,931.3436388239904,21,0.9528567768383295
valve_0116_lidar_classes.ply,3,775,tubular,ball_pivoting,ok,541,960,1.3949901779374676,5.937076887872702,2.5955905248260116,0.0,0.0,0.0,5.937076887872702,5714.889024403761,2,0.9989583333333333
valve_0116_lidar_classes.ply,4,83,complex,poisson,ok,2437,4611,0.42512286858380405,0.7568831885114207,0.46185875990387126,0.4491217771409953,3.543685919188047,4.3475836836997015,12.175686797644275,2167.204561787965,3,0.9947950553025374
valve_0116_lidar_classes.ply,5,1138,complex,poisson,ok,3215,6204,1.0174905084736716,3.735453923958837,1.1187854026117676,1.0213781938987525,2.6785006188849882,3.688509772777806,12.16491777913656,15021.964317790258,1,1.0
valve_0116_lidar_classes.ply,6,429,complex,poisson,ok,2485,4707,0.753638650611701,2.453472102727491,0.812704998798069,0.7645031406110431,2.7853091106712307,3.6023449359968067,10.486681131360653,6367.866901749434,1,1.0
valve_0116_lidar_classes.ply,7,382,complex,poisson,ok,2580,4888,1.040982563062784,3.1293842880335965,1.1840450754839298,0.982470244605612,4.544699325029078,5.8441630350602845,15.397724641435724,7869.958434044066,2,0.9983633387888707
valve_0116_lidar_classes.ply,8,729,complex,poisson,ok,2771,5277,1.0531502722446477,3.10884817702752,1.146284864358393,1.0523474166697544,4.6009142439491235,6.24425675746806,17.002128910706475,14232.81748111551,1,1.0
valve_0116_lidar_classes.ply,9,3369,spherical,ball_pivoting,ok,3342,6459,0.029496083972169705,4.020606861441524,0.3307554411212361,0.0,0.0,0.0,4.020606861441524,32499.95240138926,1,1.0
valve_0117_lidar_classes.ply,0,291,tubular,ball_pivoting,ok,277,479,0.2663001531226127,8.681000948564035,1.2824580714608647,0.0,0.0,0.0,8.681000948564035,3507.668185290554,1,1.0
valve_0117_lidar_classes.ply,1,142,complex,poisson,ok,2603,4974,0.7025468550836591,4.3236854103404605,0.9226216126412703,0.6058042663664014,3.777304348024661,4.658890697906718,12.699439718574741,4458.470206787033,15,0.9758745476477684
valve_0117_lidar_classes.ply,2,79,complex,poisson,ok,2148,4081,0.4201629326416128,2.6129231862622087,0.5020236620210926,0.40111943947701495,1.6761023529606829,1.8512181890336843,4.380240381925637,1038.7381742012144,18,0.9617740749816222
valve_0117_lidar_classes.ply,3,547,tubular,ball_pivoting,ok,481,785,0.558079831321846,6.466760251761034,1.6297535187227847,0.0,0.0,0.0,6.466760251761034,6123.425161615281,4,0.9821656050955414
valve_0117_lidar_classes.ply,5,995,complex,poisson,ok,3145,6091,1.1236401025551948,3.2775721448290227,1.2172649803938127,1.1329097198238183,2.9689439294049635,4.091705791413266,13.980140586231716,16910.53277413865,1,1.0
valve_0117_lidar_classes.ply,6,589,complex,poisson,ok,3217,6187,0.990363736471803,3.336701483392432,1.1325357329550148,0.9107433749166771,3.2258042612617324,4.3418186925926845,12.721018401255323,9326.980894309998,1,1.0
valve_0117_lidar_classes.ply,7,335,complex,ball_pivoting,ok,300,543,0.37086897602751734,5.135606877152076,1.1620453974623322,0.0,0.0,0.0,5.135606877152076,4445.653976719223,1,1.0
valve_0117_lidar_classes.ply,8,560,complex,ball_pivoting,ok,374,705,11.523353756666678,51.986345583181055,21.2832620298633,0.0,0.0,0.0,51.986345583181055,5212.460474440785,1,1.0
valve_0117_lidar_classes.ply,9,2772,spherical,ball_pivoting,ok,2746,5366,0.03769374615479674,5.411693475626184,0.39129639779007774,0.0,0.0,0.0,5.411693475626184,38118.71836200098,1,1.0
valve_0118_lidar_classes.ply,0,900,planar,poisson,ok,1338,2399,1.629756219000703,9.227380268123348,2.222882634023609,1.0723277785330319,1.3230760473448422,1.4654970725886194,9.227380268123348,5425.7354770366355,11,0.9683201333889121
valve_0118_lidar_classes.ply,1,180,complex,poisson,ok,2971,5707,0.7992207734607506,4.625574047405534,1.0445723788594696,0.6705255551061234,5.400780999808296,7.044973534435672,23.22336135578358,5588.188089573649,9,0.9887857017697564
valve_0118_lidar_classes.ply,3,708,tubular,ball_pivoting,ok,476,825,1.537421552190504,6.210743164324786,2.7457932839966426,0.0,0.0,0.0,6.210743164324786,5605.139287178482,1,1.0
valve_0118_lidar_classes.ply,4,86,complex,poisson,ok,2176,4137,0.42374538694980296,0.7890009880504104,0.46054473613805125,0.44164210971203866,3.146854635913116,3.9248994162408293,12.231022302764295,2006.5834035363223,2,0.9980662315687696
valve_0118_lidar_classes.ply,5,1079,complex,poisson,ok,3332,6450,0.994998258845012,3.318801944698583,1.106332135220845,1.0048513503376673,3.0902315065827084,4.4798794737950045,15.894433209879029,15727.449666627996,1,1.0
valve_0118_lidar_classes.ply,6,895,complex,poisson,ok,3175,6101,1.0562530616731012,4.782418157878265,1.2242687498125904,0.928678839131776,3.079840860486855,4.2080114835021405,12.979944826579162,9335.080239648662,1,1.0
valve_0118_lidar_classes.ply,7,443,complex,poisson,ok,2711,5129,0.9802543380563862,4.266851820106378,1.1070485680012054,0.8982948610997713,4.047138672923183,5.331085419993637,17.03409798978231,8057.029806212073,2,0.9984402417625268
valve_0118_lidar_classes.ply,8,728,complex,poisson,ok,2349,4483,1.0897096579397012,3.084202300621169,1.1911261288130506,1.1051971978231623,3.6921062483771423,5.242576424074352,22.52305387161998,12924.47034448869,1,1.0
valve_0118_lidar_classes.ply,9,2281,complex,poisson,ok,5977,11569,1.0623689378903143,22.102230816142825,1.4946080238123736,0.9615013047502028,1.4745288358245499,1.6492522932702585,22.102230816142825,25268.093195420337,1,1.0
valve_0119_lidar_classes.ply,0,634,planar,poisson,ok,1279,2425,1.4696628857931975,9.48981824492775,1.936397823706892,1.1092895385466859,1.3915105527090836,1.52158383177772,9.48981824492775,5900.8699023907175,2,0.9995876288659794
valve_0119_lidar_classes.ply,1,126,complex,poisson,ok,2429,4647,0.6666569491482343,3.6989384484533003,0.8564601397612996,0.5638356426652854,3.6073445229070957,4.372655017148203,12.210022093946643,3825.729011772141,11,0.982784592210028
valve_0119_lidar_classes.ply,2,78,complex,poisson,ok,1911,3606,0.41110966080074807,3.328342234389221,0.5472215766559934,0.3794108032072242,1.6707316746587266,1.8420431411354377,3.848527468084349,940.3627260674601,20,0.9575707154742097
valve_0119_lidar_classes.ply,3,566,tubular,ball_pivoting,ok,437,763,1.0543348441673126,5.7075463114039,2.253195150605047,0.0,0.0,0.0,5.7075463114039,5854.734788786016,1,1.0
valve_0119_lidar_classes.ply,4,88,complex,poisson,ok,2502,4768,0.5007631961507689,0.9741251403252936,0.5530957665990675,0.5298808489147893,5.0164685698581755,6.254256253272761,16.726907239134835,3203.8697153150897,5,0.9932885906040269
valve_0119_lidar_classes.ply,5,895,complex,poisson,ok,3185,6160,1.0061652069062033,3.2750416870001993,1.1011293179352473,1.0012723464083362,2.9426863792226428,4.011031348737739,13.68537333082562,14584.959012791518,1,1.0
valve_0119_lidar_classes.ply,6,374,complex,poisson,ok,2750,5226,0.7443311743903209,2.2049638566932646,0.8103800396262467,0.7467463475943869,3.900823513551279,5.018648646649516,14.530294168478235,7968.034765421026,1,1.0
valve_0119_lidar_classes.ply,7,430,complex,poisson,ok,3024,5734,1.0124835886362888,4.349961877903273,1.158287116392977,0.9310758933864002,3.7486086702384305,4.852739942022045,14.053860418116985,8400.246634370704,3,0.9972096267875828
valve_0119_lidar_classes.ply,8,592,complex,poisson,ok,2945,5632,1.0026253310320548,4.047885979289446,1.090619619880959,1.0077330000067657,4.410830571998616,6.0720440482694755,21.40011173181132,13405.52464874612,1,1.0
valve_0119_lidar_classes.ply,9,3257,spherical,ball_pivoting,ok,3216,6293,0.04373125628009014,4.6274811368665185,0.4038380694732671,0.0,0.0,0.0,4.6274811368665185,42335.78381271879,1,1.0
valve_0120_lidar_classes.ply,0,507,planar,poisson,ok,1798,3423,2.039063120520573,9.144832964651252,2.733591809656548,1.564509767636613,10.63344002963557,14.204087621013603,39.325211184478476,13537.266121696712,1,1.0
valve_0120_lidar_classes.ply,1,136,complex,poisson,ok,2610,4984,0.6500239134769976,3.1168456427094466,0.7418873253229024,0.6298917347306223,3.345589477958764,4.0828745173862435,11.985125313732961,3784.061487560094,10,0.985553772070626
valve_0120_lidar_classes.ply,3,593,tubular,ball_pivoting,ok,455,778,1.0397635425065535,5.809321027478369,2.2137957004666746,0.0,0.0,0.0,5.809321027478369,5634.878663676866,3,0.9974293059125964
valve_0120_lidar_classes.ply,4,94,complex,poisson,ok,2937,5584,0.4607212822227464,0.7681981854427257,0.4907960281430054,0.46794134575133867,3.369623070622379,4.066134013212772,10.615298635208301,2691.137547652127,2,0.997134670487106
valve_0120_lidar_classes.ply,5,1177,complex,poisson,ok,3158,6104,1.0657344529885888,3.454129645760425,1.1575138569790016,1.066375549947106,2.6658691910187358,3.607714043883542,12.84019444760162,16949.930685278385,1,1.0
valve_0120_lidar_classes.ply,6,650,complex,poisson,ok,3217,6152,0.9061457519182764,3.302390088037826,1.0204457637767368,0.8866605781263717,3.627354703307988,4.8735536967353,14.921081870800279,9728.670970773508,1,1.0
valve_0120_lidar_classes.ply,7,429,complex,poisson,ok,2725,5168,1.0873500560553906,3.261897005805808,1.214958623715417,1.0122305382198247,4.583581498881286,6.083924106541581,21.738716875385716,8904.006223841881,2,0.9984520123839009
valve_0120_lidar_classes.ply,8,740,complex,poisson,ok,2815,5374,1.0216222692973778,4.750535115102483,1.1203257501407444,1.0286554478424945,3.1099197012108957,4.1934835791540275,17.607598229651458,13647.009461060075,1,1.0
valve_0120_lidar_classes.ply,9,2946,spherical,ball_pivoting,ok,2922,5678,0.03307091317392233,4.628160934706548,0.36703427196167515,0.0,0.0,0.0,4.628160934706548,36109.84318390329,1,1.0
valve_0121_lidar_classes.ply,0,656,tubular,ball_pivoting,ok,649,1244,0.028307939955795003,3.9871819608666383,0.3064393233157229,0.0,0.0,0.0,3.9871819608666383,7855.485036310638,1,1.0
valve_0121_lidar_classes.ply,1,204,complex,poisson,ok,2876,5563,0.8741907846474505,5.96221946774133,1.1241951364522718,0.7329996922230784,4.980249990424586,6.375549845086004,16.838618614775974,5707.507167472383,2,0.9985619270177961
valve_0121_lidar_classes.ply,2,93,complex,poisson,ok,2128,4031,0.4394775002064839,2.117000426143548,0.5318639684697919,0.4078546284829045,1.5836480554377734,1.7571827261910162,4.211353186279165,1022.4542641677054,23,0.9476556685685934
valve_0121_lidar_classes.ply,3,773,tubular,ball_pivoting,ok,562,972,1.2665465579792152,5.9983714984794965,2.472940569996185,0.0,0.0,0.0,5.9983714984794965,5866.697999363254,1,1.0
valve_0121_lidar_classes.ply,4,114,complex,poisson,ok,2443,4646,0.5643972197364548,4.464047768080693,0.7011387900013725,0.5488071740728137,4.548417675506254,5.802449342345366,16.828260264167156,3432.9222641349647,3,0.9965561773568661
valve_0121_lidar_classes.ply,5,1203,complex,poisson,ok,3088,5980,1.0292327939799073,5.848935403724459,1.1419789940079383,1.0176116985987926,2.250644588203949,3.0313983458475695,13.359617484973803,14735.293581154649,1,1.0
valve_0121_lidar_classes.ply,6,434,complex,poisson,ok,2405,4552,0.8614932796674288,3.7614566451827742,0.9635564331359999,0.8597648825181692,4.5135897695395615,6.066536762962433,21.14141280228804,8347.518982428774,1,1.0
valve_0121_lidar_classes.ply,7,394,complex,poisson,ok,2568,4868,0.875318741899561,2.697957257539274,0.9856625719606958,0.833493440924737,3.019532988184552,3.84808410512178,12.69372612492239,6590.711963410103,3,0.9967132292522597
valve_0121_lidar_classes.ply,8,797,complex,poisson,ok,2966,5713,1.109422588713368,3.454308385694704,1.2266706316952,1.1254024147640078,5.275791934386274,7.361465704169844,21.759368940085707,16114.91166683717,1,1.0
valve_0121_lidar_classes.ply,9,2993,spherical,ball_pivoting,ok,2964,5743,0.03295859192285131,4.146435657501911,0.34085081078102053,0.0,0.0,0.0,4.146435657501911,29854.08341145196,1,1.0
valve_0122_lidar_classes.ply,0,955,tubular,ball_pivoting,ok,839,1574,0.7640493335724201,10.254881159678563,2.324129235105172,0.0,0.0,0.0,10.254881159678563,6999.662341205096,1,1.0
valve_0122_lidar_classes.ply,1,144,complex,poisson,ok,2980,5667,0.6241928754031077,5.180687633914309,0.8453690603563432,0.5775396449539278,3.5776477681469063,4.426987888241013,12.274905292469581,3833.5291606447613,15,0.9788247750132345
valve_0122_lidar_classes.ply,2,83,complex,poisson,ok,2006,3802,0.4122293304757832,2.783134423016359,0.539312653756423,0.3392355975091945,1.6309874346888475,1.8297951685417262,5.279621176764593,931.6095375798757,19,0.9600210415570752
valve_0122_lidar_classes.ply,3,559,tubular,ball_pivoting,ok,457,797,0.8650072482982037,5.472236492052321,2.056373655570009,0.0,0.0,0.0,5.472236492052321,5027.215841825559,1,1.0
valve_0122_lidar_classes.ply,4,78,complex,poisson,ok,2687,5149,0.6319647737658798,4.32327856052072,0.7984017422247327,0.6032216280101914,5.416884661820073,6.745849301316773,19.87489866609676,3702.588558658638,4,0.9937852010099049
valve_0122_lidar_classes.ply,5,1039,complex,poisson,ok,3174,6130,1.111648723135075,6.605058975441885,1.240408011358853,1.0976205590712196,3.013601519493165,4.185911289937454,15.041225238977693,16368.886414284803,1,1.0
valve_0122_lidar_classes.ply,6,405,complex,poisson,ok,2734,5184,0.7739397930200359,4.729232305664332,0.8550513634457744,0.7846036866971396,3.3668862986419263,4.363117559238206,12.675795799008272,7341.060891942048,1,1.0
valve_0122_lidar_classes.ply,7,366,complex,poisson,ok,2570,4886,0.8995757040800653,3.8167430080529154,1.0389957052539343,0.8632727008153669,3.490587713318511,4.555766134377067,15.696040350202397,6986.713067373431,1,1.0
valve_0122_lidar_classes.ply,8,685,complex,poisson,ok,2809,5388,0.9796576760153196,4.329277748270819,1.0957485398370486,0.9500711892144946,2.9558986811402463,3.887422979649159,14.44227504290557,11807.849896096714,1,1.0
valve_0122_lidar_classes.ply,9,2637,complex,poisson,ok,5984,11601,1.1460855133155816,15.604683552168547,1.4765898353900098,0.9541144129830014,1.3304029640246864,1.4603985040121286,15.604683552168547,26295.214272520203,1,1.0
valve_0123_lidar_classes.ply,0,402,planar,poisson,ok,1129,2173,1.592071025669117,8.559663750209735,1.9487307302930406,1.3786685532821217,3.6847372294482073,5.131822559371053,17.25800185988984,8703.817805398243,1,1.0
valve_0123_lidar_classes.ply,1,138,complex,poisson,ok,2820,5358,0.7340349587207691,6.210007367008337,1.0202339004371994,0.6539167384252618,4.214355494821751,5.229514147289841,14.90526481139144,4485.165215118259,18,0.9746173945502054
valve_0123_lidar_classes.ply,2,80,complex,poisson,ok,1860,3539,0.4129770820926348,1.9841687975333577,0.47542973886806356,0.3880878077674329,1.6789377909902958,1.8511514292921551,4.6322219380594545,1091.2867463400603,13,0.9660921164170669
valve_0123_lidar_classes.ply,3,537,tubular,ball_pivoting,ok,426,741,0.9759498151976995,5.718641249185391,2.1864879345026718,0.0,0.0,0.0,5.718641249185391,5441.360803431774,1,1.0
valve_0123_lidar_classes.ply,5,1055,complex,poisson,ok,3175,6152,1.146659300942043,5.058540837969062,1.2582146006040031,1.1650430902471125,2.7434697243951613,3.7036898628574653,13.641370503816635,17899.080868393732,1,1.0
valve_0123_lidar_classes.ply,6,563,complex,poisson,ok,3292,6320,0.9829014086327724,3.1945483126396454,1.121658467337396,0.8989269596105065,3.4778236126424327,4.685547960310129,14.48066357911588,9452.892781445973,3,0.9985759493670886
