n_points,density_mean_nn,density_std_nn,density_cv,density_level,pca_ev,pca_ev1,pca_ev2,pca_ev3,pca_linearity,pca_planarity,pca_sphericity,shape_type,curvature_mean,curvature_std,curvature_max,curvature_p90,surface_type,normal_consistency_mean,normal_consistency_std,normal_quality,n_components,n_noise_pts,noise_ratio,topology,label,geo_class,method,file
179,4.868322109021732,1.5540037876122572,0.319207265356014,low,"[0.6321073382432709, 0.2799015568670571, 0.08799110488967199]",0.6321073382432709,0.2799015568670571,0.08799110488967199,0.5571929947813262,0.3036042141309912,0.13920278950567286,complex,0.07101459815362308,0.03866294527695817,0.1680681590583384,0.125239684928623,highly_curved,0.9249944426188093,0.10032163304349039,high,1,0,0.0,connected,1,complex,poisson,valve_0014_lidar_classes.ply
75,4.519590372144815,1.3033279173666863,0.28837301829630335,low,"[0.5092083188868807, 0.374167319017206, 0.11662436209591331]",0.5092083188868807,0.374167319017206,0.11662436209591331,0.2651979447226504,0.5057713058940302,0.22903074741948665,complex,0.05483033668270441,0.018224106372863296,0.1109774283229643,0.07611974599137625,slightly_curved,0.9586539646553621,0.018047405963588718,high,1,0,0.0,connected,2,complex,poisson,valve_0014_lidar_classes.ply
649,4.261466969499579,1.1304371576891574,0.2652694871307742,low,"[0.8921740657320288, 0.06080406423546219, 0.04702187003250901]",0.8921740657320288,0.06080406423546219,0.04702187003250901,0.9318473070415696,0.015447875831491485,0.05270481600608145,linear,0.15307072870028987,0.05058290616737968,0.2632429077397554,0.2093191949109419,complex,0.92483552833582,0.09692832800445554,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0014_lidar_classes.ply
84,5.292364137020431,1.8393890830667663,0.3475552768284716,low,"[0.5659165332955332, 0.36469686149419567, 0.06938660521027125]",0.5659165332955332,0.36469686149419567,0.06938660521027125,0.3555642212359473,0.5218265210284657,0.1226092559685421,complex,0.024747407363462075,0.021375110367328923,0.09308266705770575,0.0510619500370616,slightly_curved,0.9548722091457333,0.03628510017347249,high,1,0,0.0,connected,4,complex,poisson,valve_0014_lidar_classes.ply
953,4.192761888793888,1.4557427304984762,0.34720376896242944,low,"[0.5036200368149831, 0.36257087548742606, 0.13380908769759078]",0.5036200368149831,0.36257087548742606,0.13380908769759078,0.28007059039889687,0.4542348806897084,0.2656945269257709,complex,0.005263765609915014,0.007907861267681972,0.10902460939013188,0.015457070534014886,smooth,0.9924033583744231,0.010968146764221219,high,1,0,0.0,connected,5,complex,poisson,valve_0014_lidar_classes.ply
825,3.6249573184901074,0.9782712421195178,0.2698711063050869,medium,"[0.508442389112729, 0.382482346124432, 0.10907526476283907]",0.508442389112729,0.382482346124432,0.10907526476283907,0.2477370994978799,0.5377346316481886,0.2145282668871404,complex,0.051175295781212514,0.04766869289131343,0.15060160774220846,0.12329733203612202,slightly_curved,0.9916443205133038,0.008033334402275136,high,1,0,0.0,connected,6,complex,poisson,valve_0014_lidar_classes.ply
423,4.423398193377574,1.6001278180362708,0.36174175322270036,low,"[0.6266677238674488, 0.2810109703148651, 0.09232130581768601]",0.6266677238674488,0.2810109703148651,0.09232130581768601,0.5515789944754155,0.3011000200099507,0.14732098391889192,complex,0.02804055576808337,0.03283745839278536,0.10703248790369883,0.08881732997537095,slightly_curved,0.9919677099741038,0.007400510461132552,high,1,0,0.0,connected,7,complex,poisson,valve_0014_lidar_classes.ply
703,4.678616098363638,1.8844028921338944,0.40276929162668457,low,"[0.5958906691905713, 0.26227973909796226, 0.1418295917114663]",0.5958906691905713,0.26227973909796226,0.1418295917114663,0.5598525816588422,0.20213464216174906,0.23801277450124853,complex,0.01339078217661,0.019474068250825656,0.09287701932714497,0.039770429358568435,smooth,0.9867068152552304,0.023804840654425667,high,1,0,0.0,connected,8,complex,poisson,valve_0014_lidar_classes.ply
2385,4.444302097225108,1.517929368740472,0.3415450469369932,low,"[0.39195984034630915, 0.3632588789561397, 0.24478128069755134]",0.39195984034630915,0.3632588789561397,0.24478128069755134,0.07322423973738486,0.3022697372558368,0.6245060204554965,spherical,0.008294424027599423,0.012377337240530096,0.08035186628043428,0.023317245121072094,smooth,0.9920475409384167,0.010595002528439403,high,1,0,0.0,connected,9,spherical,ball_pivoting,valve_0014_lidar_classes.ply
832,3.7396286148274536,1.1461179094651703,0.3064790724443564,medium,"[0.9001190975223503, 0.08746282447610147, 0.012418078001548198]",0.9001190975223503,0.08746282447610147,0.012418078001548198,0.9028319412179102,0.0833720188781106,0.013796038793015181,linear,0.06258609401363342,0.06381133881770619,0.29419637292352036,0.13553442722650547,highly_curved,0.9023590832668004,0.1292959123585674,high,1,0,0.0,connected,0,tubular,ball_pivoting,valve_0015_lidar_classes.ply
194,4.312898977593567,1.34497981903678,0.31185052692223664,low,"[0.5545725227097478, 0.33997078563231126, 0.10545669165794103]",0.5545725227097478,0.33997078563231126,0.10545669165794103,0.3869678498348303,0.4228736259878433,0.1901585223741358,complex,0.0622531149930708,0.03942541224790663,0.22107703189495317,0.11322799415645582,highly_curved,0.9281221137917234,0.08836068426545374,high,1,0,0.0,connected,1,complex,poisson,valve_0015_lidar_classes.ply
77,4.321193459661088,1.3518011493342255,0.312830508895433,low,"[0.5569808121886202, 0.31234830324550805, 0.13067088456587173]",0.5569808121886202,0.31234830324550805,0.13067088456587173,0.43921173431923577,0.3261825441339067,0.2346057197514636,complex,0.05251853931424647,0.016895769964081372,0.09185794909056932,0.0791761364899964,slightly_curved,0.9555962969587402,0.04262606930496298,high,1,0,0.0,connected,2,complex,poisson,valve_0015_lidar_classes.ply
697,4.158045941696178,1.1287931711956662,0.2714720295908345,low,"[0.8943611756820652, 0.05971666658766698, 0.04592215773026782]",0.8943611756820652,0.05971666658766698,0.04592215773026782,0.9332298078845438,0.015423868138568528,0.051346322858771186,linear,0.151245746229066,0.04988228030051621,0.2662149974674945,0.21426634586568055,complex,0.9159037331157582,0.0947076939523761,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0015_lidar_classes.ply
88,4.739725527860621,1.7615493698220952,0.3716564090253455,low,"[0.5618915791507841, 0.3892346272878275, 0.04887379356138827]",0.5618915791507841,0.3892346272878275,0.04887379356138827,0.3072780549881598,0.6057411175926557,0.0869808256394818,planar,0.02430303461627253,0.023955476114418207,0.14573552524510405,0.04616282962785622,slightly_curved,0.9640441984587007,0.04600073100352732,high,1,0,0.0,connected,4,planar,poisson,valve_0015_lidar_classes.ply
1008,3.6778651589483613,1.4650999475635549,0.3983560799124363,medium,"[0.5893862605876531, 0.24129624599018504, 0.169317493422162]",0.5893862605876531,0.24129624599018504,0.169317493422162,0.5905974354743257,0.1221249242799298,0.28727763854906424,complex,0.005857362870823522,0.010852180188135833,0.09563067707975613,0.020031010605968323,smooth,0.994962605764889,0.009706210037486169,high,1,0,0.0,connected,5,complex,poisson,valve_0015_lidar_classes.ply
811,3.229729073778613,1.0662977657636854,0.33015083961393155,medium,"[0.6073901430429867, 0.2980154423179642, 0.09459441463904902]",0.6073901430429867,0.2980154423179642,0.09459441463904902,0.5093508739962814,0.33490999100656876,0.15573913335076164,complex,0.06411658901064371,0.0644238875429921,0.22302277730914916,0.1525600160481849,highly_curved,0.9870408954710811,0.018350574022855393,high,1,0,0.0,connected,6,complex,poisson,valve_0015_lidar_classes.ply
456,4.116069084994733,1.2807492517009385,0.31115834669996045,low,"[0.5661305143590744, 0.3261698457413535, 0.1076996398995721]",0.5661305143590744,0.3261698457413535,0.1076996398995721,0.4238610392967834,0.3859007771436138,0.19023818179322563,complex,0.027759740800228912,0.031206960845333365,0.11594594799403897,0.08506765162716132,slightly_curved,0.9925211164058466,0.007301886958383606,high,1,0,0.0,connected,7,complex,poisson,valve_0015_lidar_classes.ply
761,4.328857127728577,1.5351067062509407,0.35462170743939864,low,"[0.5999929495351105, 0.24369409033691486, 0.1563129601279746]",0.5999929495351105,0.24369409033691486,0.1563129601279746,0.593838409068684,0.1456369281189194,0.2605246611457103,complex,0.012530884938611849,0.018012133545507635,0.11522739379803996,0.03598896250772279,smooth,0.9897856192505811,0.019450990370291465,high,1,0,0.0,connected,8,complex,poisson,valve_0015_lidar_classes.ply
2581,4.099771983424472,1.5055107081006418,0.367218155990201,low,"[0.43502920429896297, 0.3605628213921224, 0.20440797430891455]",0.43502920429896297,0.3605628213921224,0.20440797430891455,0.17117559464924975,0.35895256038245604,0.4698718426695979,complex,0.006251471359079064,0.012139482733161323,0.11723417842161972,0.021494290063463553,smooth,0.9907621075013354,0.02348366125263056,high,1,2,0.0007748934521503294,connected,9,complex,poisson,valve_0015_lidar_classes.ply
557,4.3596280659020845,1.4742882235994619,0.33816834853232763,low,"[0.8582562605328163, 0.12672445301201984, 0.015019286455163794]",0.8582562605328163,0.12672445301201984,0.015019286455163794,0.8523466012520616,0.13015362842486514,0.01749976915792011,linear,0.09131574712422814,0.05980967680365201,0.2954910185891479,0.18104911480366845,highly_curved,0.879851296534276,0.12027362239853125,high,1,0,0.0,connected,0,tubular,ball_pivoting,valve_0016_lidar_classes.ply
146,5.112127024250602,1.608171424387074,0.31457970751582404,low,"[0.5969581885102346, 0.30615035461638473, 0.09689145687338065]",0.5969581885102346,0.30615035461638473,0.09689145687338065,0.4871494168334282,0.3505419666236381,0.16230861486777456,complex,0.07199053750833684,0.030469870197382908,0.16170961688262733,0.1143051867647138,highly_curved,0.9239458449207197,0.08581977874582333,high,1,0,0.0,connected,1,complex,poisson,valve_0016_lidar_classes.ply
76,4.3950367011847025,1.1501389260655936,0.26169040306168045,low,"[0.474970580081109, 0.4161424375643524, 0.10888698235453863]",0.474970580081109,0.4161424375643524,0.10888698235453863,0.12385639207980913,0.6468936549932233,0.22924995082157393,complex,0.05530520435068054,0.01804954890760087,0.09468355715231463,0.08022798461902322,slightly_curved,0.9636407745278289,0.019822511188800886,high,1,0,0.0,connected,2,complex,poisson,valve_0016_lidar_classes.ply
645,4.293558355390617,1.1214248834738727,0.26118775858833304,low,"[0.8988509240971999, 0.05745718662792736, 0.043691889274872706]",0.8988509240971999,0.05745718662792736,0.043691889274872706,0.9360770668153743,0.015314327402584703,0.048608604669509524,linear,0.14992587443220537,0.05582185369035819,0.2656873289636923,0.2068293628092149,highly_curved,0.9355507747249495,0.0743915508769404,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0016_lidar_classes.ply
80,5.984287311684807,2.039016226476236,0.34072833069932373,low,"[0.5019390291968231, 0.43235495112343986, 0.06570601967973713]",0.5019390291968231,0.43235495112343986,0.06570601967973713,0.13863053854588187,0.7304650752102906,0.13090438425155368,complex,0.031438551524194266,0.018980021587146817,0.08052615469242659,0.059915982773912066,slightly_curved,0.9619882015038925,0.024017394429630842,high,1,0,0.0,connected,4,complex,poisson,valve_0016_lidar_classes.ply
876,4.269842220048257,1.356158694275792,0.3176133037400271,low,"[0.4890412619638891, 0.37292940524053253, 0.13802933279557833]",0.4890412619638891,0.37292940524053253,0.13802933279557833,0.23742752507149947,0.4803277151324944,0.28224475775118885,complex,0.008306441296851735,0.009842218784606978,0.05449103379397778,0.022945237575096648,smooth,0.9908766024968763,0.010287552253500504,high,1,0,0.0,connected,5,complex,poisson,valve_0016_lidar_classes.ply
693,3.8467937947635504,1.0702585393934512,0.27822092792499564,medium,"[0.4895241037028016, 0.4065267231092298, 0.10394917318796854]",0.4895241037028016,0.4065267231092298,0.10394917318796854,0.16954707601980268,0.6181055172042269,0.21234740473317007,complex,0.04549712633660136,0.03724349556753572,0.14167684917588635,0.09871856209538535,slightly_curved,0.9903151077418563,0.012932416582381282,high,1,0,0.0,connected,6,complex,poisson,valve_0016_lidar_classes.ply
440,4.52202053342241,1.6428227721473005,0.3632939655275439,low,"[0.6084595821442709, 0.2947275050686268, 0.09681291278710231]",0.6084595821442709,0.2947275050686268,0.09681291278710231,0.5156169543002425,0.3252715509200836,0.15911149313617953,complex,0.02614720604768843,0.033328310480460505,0.11987585876629432,0.08654901911383818,slightly_curved,0.9915998479790444,0.006438396962418325,high,1,0,0.0,connected,7,complex,poisson,valve_0016_lidar_classes.ply
731,4.688713462642524,1.7095399905731472,0.364607477899717,low,"[0.5536663271204788, 0.3195452531925383, 0.12678841968698296]",0.5536663271204788,0.3195452531925383,0.12678841968698296,0.42285590081431745,0.3481462095769911,0.2289978878025495,complex,0.01469770008553519,0.02043358735799773,0.11792981801013415,0.04509197760105194,smooth,0.9866847495780704,0.018251979503380613,high,1,0,0.0,connected,8,complex,poisson,valve_0016_lidar_classes.ply
2580,4.389565506623159,1.4383712672215343,0.32767964499529173,low,"[0.38399184286532173, 0.34673630711324593, 0.2692718500214323]",0.38399184286532173,0.34673630711324593,0.2692718500214323,0.09702168508855752,0.20173464184042128,0.7012436704667991,spherical,0.006892872291888407,0.013906995845017325,0.12765480169843613,0.019870947678799974,smooth,0.9923030506178779,0.00896012333472874,high,1,0,0.0,connected,9,spherical,ball_pivoting,valve_0016_lidar_classes.ply
728,3.9334289676062744,1.233073995645616,0.3134857666140922,medium,"[0.8942942719747661, 0.09371912309964457, 0.011986604925589346]",0.8942942719747661,0.09371912309964457,0.011986604925589346,0.895203260345279,0.09139331497917513,0.013403423557345723,linear,0.06534768851002716,0.0600897097905718,0.289816726542954,0.13243397857688755,highly_curved,0.9261157585279448,0.0944959427890313,high,1,0,0.0,connected,0,tubular,ball_pivoting,valve_0017_lidar_classes.ply
233,4.332205738712738,1.2894179753551132,0.2976354431958747,low,"[0.6569455115429993, 0.25295824269743283, 0.09009624575956794]",0.6569455115429993,0.25295824269743283,0.09009624575956794,0.6149479083611583,0.24790792208540285,0.13714416803124269,complex,0.0704062085906127,0.04822107769047296,0.25222653876957096,0.13396740106113128,highly_curved,0.9080759355572887,0.12175610930235048,high,1,0,0.0,connected,1,complex,poisson,valve_0017_lidar_classes.ply
90,3.9503705374459193,1.1469182802573057,0.29033182307715993,medium,"[0.5041490585033179, 0.36564650363120677, 0.13020443786547525]",0.5041490585033179,0.36564650363120677,0.13020443786547525,0.27472540563412406,0.46700883662797354,0.25826575575436206,complex,0.05650437604726355,0.021131528474820385,0.11404331374313201,0.0848698483093928,slightly_curved,0.9603845215959642,0.020731879784121533,high,1,0,0.0,connected,2,complex,poisson,valve_0017_lidar_classes.ply
775,3.9992929272362256,1.1173744721114147,0.2793930057541949,medium,"[0.8962249396421403, 0.060185096733426514, 0.04358996362443324]",0.8962249396421403,0.060185096733426514,0.04358996362443324,0.9328459909960727,0.018516705300683726,0.04863730258745228,linear,0.15185230028180377,0.05503828795976475,0.2696600560172501,0.21472663571797662,complex,0.8932620224117099,0.11656212541432315,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0017_lidar_classes.ply
96,4.504539121100873,1.4983973970333915,0.33264166575482057,low,"[0.5017248622068818, 0.44441898474879454, 0.05385615304432369]",0.5017248622068818,0.44441898474879454,0.05385615304432369,0.11421773497889763,0.7784402574911377,0.10734200553684058,complex,0.01869824969972832,0.01211213306623559,0.04929029207435523,0.03682436590875528,smooth,0.955336953906415,0.08762919560093833,high,1,0,0.0,connected,4,complex,poisson,valve_0017_lidar_classes.ply
1065,3.656518904181098,1.2835604064738029,0.35103343911474494,medium,"[0.5445402567447927, 0.31447515641323004, 0.14098458684197723]",0.5445402567447927,0.31447515641323004,0.14098458684197723,0.4224941995737371,0.3186000797989887,0.2589057187908628,complex,0.005966244283480757,0.00901474907978972,0.08417976038504896,0.0164218228737545,smooth,0.9949348697770987,0.005144039192496454,high,1,0,0.0,connected,5,complex,poisson,valve_0017_lidar_classes.ply
873,3.160305902731692,1.002001700700193,0.3170584529545157,medium,"[0.5962014011149037, 0.30716189321289905, 0.09663670567219738]",0.5962014011149037,0.30716189321289905,0.09663670567219738,0.48480179160380293,0.3531108561534847,0.1620873505654268,complex,0.05958809805723254,0.06313951976317368,0.254726505590635,0.15527215704175001,slightly_curved,0.9839886694023917,0.02377564055503826,high,1,0,0.0,connected,6,complex,poisson,valve_0017_lidar_classes.ply
480,4.007950458005334,1.2844391668430248,0.3204728152158318,low,"[0.5557827270323598, 0.3367770560133513, 0.10744021695428889]",0.5557827270323598,0.3367770560133513,0.10744021695428889,0.39404907704554853,0.4126375784850038,0.19331334267018338,complex,0.03160312665557426,0.03348155646722853,0.12024649375898525,0.0908161446850247,slightly_curved,0.9921154732191625,0.008601080084265605,high,1,0,0.0,connected,7,complex,poisson,valve_0017_lidar_classes.ply
675,4.206672193175606,1.5539205835905083,0.36939426507775097,low,"[0.5611120214254691, 0.3064894362583319, 0.13239854231619905]",0.5611120214254691,0.3064894362583319,0.13239854231619905,0.453782088051692,0.31026049520308907,0.23595741496304362,complex,0.008338944088700366,0.009217031065363838,0.04684041974407953,0.023206615289187774,smooth,0.9916117861455189,0.011931792590545486,high,1,0,0.0,connected,8,complex,poisson,valve_0017_lidar_classes.ply
3031,3.9503071563006316,1.3936326243080257,0.35279095240288566,medium,"[0.4513490928277178, 0.3490178837027632, 0.19963302346951897]",0.4513490928277178,0.3490178837027632,0.19963302346951897,0.2267229745763374,0.33097410026099483,0.4423029229470878,complex,0.007597428853472443,0.011321645326060786,0.08173025621796833,0.025097938004581818,smooth,0.9926934194888468,0.00991822200074949,high,1,2,0.0006598482349059716,connected,9,complex,poisson,valve_0017_lidar_classes.ply
409,5.002006191262969,2.0263404876741373,0.4051055536093601,low,"[0.8588816041552481, 0.1283566659248102, 0.012761729919941685]",0.8588816041552481,0.1283566659248102,0.012761729919941685,0.8505537129280946,0.1345877421416821,0.014858543765918615,linear,0.08716058480152239,0.06144487673947791,0.2743463374712932,0.17362965233773822,highly_curved,0.9074712738512112,0.12048016182015929,high,1,0,0.0,connected,0,tubular,ball_pivoting,valve_0018_lidar_classes.ply
151,5.3048885901455805,1.5975086084851424,0.30113895533104185,low,"[0.6954644072059538, 0.2289114779491328, 0.07562411484491337]",0.6954644072059538,0.2289114779491328,0.07562411484491337,0.6708509073244432,0.22041007605212362,0.10873901518554513,complex,0.08329033287667362,0.045685957007072196,0.2176486353254526,0.1567259075392298,highly_curved,0.8782258686066512,0.12640143773539433,high,1,0,0.0,connected,1,complex,poisson,valve_0018_lidar_classes.ply
75,4.553383051914523,1.4023102797262486,0.3079710763250326,low,"[0.4581060663262848, 0.42216433645208434, 0.11972959722163092]",0.4581060663262848,0.42216433645208434,0.11972959722163092,0.07845722298325523,0.6601849676333693,0.26135780720047486,complex,0.06623742251653351,0.023519396558362896,0.12825357008098406,0.09662168242389563,highly_curved,0.9523177398087724,0.03216302330525422,high,1,0,0.0,connected,2,complex,poisson,valve_0018_lidar_classes.ply
538,4.5104653543577555,1.1615703057779672,0.25752781903051225,low,"[0.8995019069217212, 0.05730335330138998, 0.04319473977688873]",0.8995019069217212,0.05730335330138998,0.04319473977688873,0.9362943493540907,0.015684917842029796,0.048020731692153054,linear,0.10425333909994146,0.05719049336591588,0.23369356416259313,0.17974846852162535,highly_curved,0.9716042637034034,0.040365819615614244,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0018_lidar_classes.ply
988,4.262986314998805,1.1848076081261298,0.27792901977648804,low,"[0.5117720828042202, 0.3504581467413866, 0.13776977045439337]",0.5117720828042202,0.3504581467413866,0.13776977045439337,0.31520659521660166,0.4155919852173058,0.2692014176120978,complex,0.007674606667707917,0.00984912824981299,0.051371042261529984,0.02227818689292785,smooth,0.9936868863171406,0.005565598817618617,high,1,0,0.0,connected,5,complex,poisson,valve_0018_lidar_classes.ply
572,3.9976229356005497,0.9832182896892373,0.24595073254340855,medium,"[0.4862299078266904, 0.41052003263194886, 0.1032500595413606]",0.4862299078266904,0.41052003263194886,0.1032500595413606,0.15570797645384504,0.631943793486612,0.2123482280029026,complex,0.036596101195570996,0.03242690513057283,0.10735060262135628,0.08099531093550341,slightly_curved,0.992565699727364,0.005002056278582706,high,1,0,0.0,connected,6,complex,poisson,valve_0018_lidar_classes.ply
376,4.576661878059042,1.5283792875950561,0.3339506670982847,low,"[0.522305343691757, 0.37475517970684713, 0.10293947660139587]",0.522305343691757,0.37475517970684713,0.10293947660139587,0.2824979018202233,0.5204153200191082,0.19708677624607976,complex,0.022374196597038952,0.02538483976622564,0.1144373810787929,0.06512955139543061,slightly_curved,0.99079766513663,0.008203189263987063,high,1,0,0.0,connected,7,complex,poisson,valve_0018_lidar_classes.ply
653,4.697843334351443,1.655792557136844,0.35245801933771276,low,"[0.5145754419430594, 0.3560665745158972, 0.12935798354104353]",0.5145754419430594,0.3560665745158972,0.12935798354104353,0.3080381498980745,0.4405740578645146,0.25138779029406133,complex,0.007442904824656399,0.008195488282754638,0.039640991739599694,0.018108625456977258,smooth,0.9923928577154082,0.008719098200218036,high,1,0,0.0,connected,8,complex,poisson,valve_0018_lidar_classes.ply
2597,4.357495317273313,1.359645021620745,0.3120244365883825,low,"[0.4013392009324586, 0.32509177921229315, 0.27356901985524823]",0.4013392009324586,0.32509177921229315,0.27356901985524823,0.1899824919993665,0.12837709127082902,0.6816404142381465,spherical,0.0055426344675979025,0.008813854666609796,0.08277449339930108,0.01853842245683506,smooth,0.9950999192421502,0.004098524815544194,high,1,0,0.0,connected,9,spherical,ball_pivoting,valve_0018_lidar_classes.ply
731,3.8257770508026194,1.206174712299562,0.3152757455459251,medium,"[0.8861764689182562, 0.10210561009463921, 0.011717920987104592]",0.8861764689182562,0.10210561009463921,0.011717920987104592,0.8847795957569741,0.10199739236573532,0.013223010748847226,linear,0.06916040390582523,0.06437440100577198,0.2656078488097717,0.17332436203566676,highly_curved,0.895988537254941,0.1252355899527414,high,1,0,0.0,connected,0,tubular,ball_pivoting,valve_0019_lidar_classes.ply
225,4.329631728203885,1.3237517102681402,0.30574233400482453,low,"[0.6339572523534662, 0.2726655292965123, 0.09337721835002144]",0.6339572523534662,0.2726655292965123,0.09337721835002144,0.5698991866499141,0.2828082019696172,0.1472926098030753,complex,0.07506644178232844,0.044219677746043726,0.21232483382946618,0.13451168458648324,highly_curved,0.9029634279535763,0.11642409051175924,high,1,0,0.0,connected,1,complex,poisson,valve_0019_lidar_classes.ply
92,4.071122914747551,1.1173498666722648,0.2744574137887688,low,"[0.48139310897074344, 0.4089988760604144, 0.10960801496884219]",0.48139310897074344,0.4089988760604144,0.10960801496884219,0.15038485472866195,0.6219259372236707,0.22768920597036293,complex,0.05297602662196693,0.02067792910030727,0.10582279944994231,0.08318445750889637,slightly_curved,0.9688325924933692,0.015629346380117707,high,1,0,0.0,connected,2,complex,poisson,valve_0019_lidar_classes.ply
826,3.9710994059581344,1.169889774515236,0.29460097938252633,medium,"[0.90214265378145, 0.05495952112285191, 0.042897825095698144]",0.90214265378145,0.05495952112285191,0.042897825095698144,0.939078900846157,0.013370054018868883,0.04755104402650202,linear,0.148162402903853,0.057908734190195515,0.27897107386105957,0.2130508253249856,highly_curved,0.8882367629264537,0.12040301101421444,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0019_lidar_classes.ply
76,4.656080134375616,1.6349791839219825,0.3511492793046796,low,"[0.5325464609974027, 0.4314058517163304, 0.03604768728626697]",0.5325464609974027,0.4314058517163304,0.03604768728626697,0.18991884558152516,0.7423918712129041,0.06768928132780043,planar,0.022626668491383953,0.01290989297869438,0.05328742134932602,0.039898049811561406,slightly_curved,0.9512139188925136,0.052352128189313285,high,1,0,0.0,connected,4,planar,poisson,valve_0019_lidar_classes.ply
1154,3.6076120244822913,1.2528670550104042,0.34728431055246634,medium,"[0.5375762421649716, 0.32881372450233076, 0.1336100333326976]",0.5375762421649716,0.32881372450233076,0.1336100333326976,0.3883402965011155,0.36311815049782437,0.24854155114085896,complex,0.009121440304649002,0.012866417318180034,0.07573790556642362,0.022684979897825426,smooth,0.9942893676443869,0.006919085120581892,high,1,0,0.0,connected,5,complex,poisson,valve_0019_lidar_classes.ply
983,3.0642054675082897,0.9549627840062431,0.3116510279159368,medium,"[0.5544629475496242, 0.36173908920120856, 0.08379796324916719]",0.5544629475496242,0.36173908920120856,0.08379796324916719,0.347586540908724,0.5012798901695515,0.15113356711817744,complex,0.05633275332319982,0.059895643554997706,0.18954195756730527,0.145674362281858,slightly_curved,0.9917447354486927,0.008507341636275164,high,1,0,0.0,connected,6,complex,poisson,valve_0019_lidar_classes.ply
533,3.9563372876471408,1.5151725981105648,0.382973565590176,medium,"[0.6421554610828193, 0.27278757106538454, 0.0850569678517963]",0.6421554610828193,0.27278757106538454,0.0850569678517963,0.5752001062474761,0.2923444777759696,0.13245541441929903,complex,0.03845531396866572,0.04312810446310693,0.1395610470896514,0.11298459713740493,slightly_curved,0.9920865160421595,0.008068202981560123,high,2,0,0.0,few_components,7,complex,ball_pivoting,valve_0019_lidar_classes.ply
687,4.192002486447318,1.4749324230203589,0.3518443577829329,low,"[0.5826607611196362, 0.28985962320127123, 0.12747961567909255]",0.5826607611196362,0.28985962320127123,0.12747961567909255,0.5025242078309795,0.2786870475565637,0.21878874289619232,complex,0.007610161801908093,0.009042994682581554,0.055151539569099475,0.020126619879024383,smooth,0.9939256811388213,0.005789823818922358,high,1,0,0.0,connected,8,complex,poisson,valve_0019_lidar_classes.ply
3343,3.885352737305299,1.280742642084448,0.3296335566801274,medium,"[0.43318834486997765, 0.360698345238234, 0.20611330989178844]",0.43318834486997765,0.360698345238234,0.20611330989178844,0.16734060443422372,0.35685409549970803,0.47580529775760344,complex,0.010322916594768358,0.015605358614498225,0.10394613710458817,0.03138140555321819,smooth,0.991564443237333,0.010427967615246952,high,1,2,0.0005982650314089142,connected,9,complex,poisson,valve_0019_lidar_classes.ply
684,4.2075488192746695,1.2631660029003613,0.30021422373368956,low,"[0.8964677749810198, 0.09064400121781174, 0.012888223801168375]",0.8964677749810198,0.09064400121781174,0.012888223801168375,0.8988876068427352,0.08673571934200748,0.01437667269976835,linear,0.07126112375264623,0.06389178054204804,0.27818063139711796,0.16027489866048658,highly_curved,0.9006051587135246,0.11720904073487845,high,1,0,0.0,connected,0,tubular,ball_pivoting,valve_0020_lidar_classes.ply
162,4.983003278021987,1.5029201966924965,0.30160931320668816,low,"[0.6024423475118851, 0.3040334505226479, 0.093524201965467]",0.6024423475118851,0.3040334505226479,0.093524201965467,0.4953318732096904,0.3494263792662775,0.1552417458641222,complex,0.06616431203037522,0.034434969585805594,0.18276233420111615,0.11003036975990928,highly_curved,0.9091294610910527,0.11375834766288016,high,1,0,0.0,connected,1,complex,poisson,valve_0020_lidar_classes.ply
85,4.380718114165387,1.2246769482576523,0.2795607742981693,low,"[0.46504412777118787, 0.41951897002774063, 0.11543690220107146]",0.46504412777118787,0.41951897002774063,0.11543690220107146,0.09789427481589952,0.6538778774181329,0.24822784561563402,complex,0.05138335247204492,0.016533740607045797,0.10615020654540257,0.07272367919952456,slightly_curved,0.9600215555215995,0.01500068268861432,high,1,0,0.0,connected,2,complex,poisson,valve_0020_lidar_classes.ply
634,4.263314405966149,1.1535213804055628,0.2705691558944697,low,"[0.8863833432406355, 0.06457107823727003, 0.04904557852209444]",0.8863833432406355,0.06457107823727003,0.04904557852209444,0.9271521970072801,0.017515558946424335,0.05533224291811551,linear,0.15805233374952285,0.052913560076138004,0.26934515565054434,0.21202978519621368,complex,0.9212780412077067,0.09241916644840578,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0020_lidar_classes.ply
81,5.496820619960252,1.988589272217423,0.36177081432030284,low,"[0.5574851480397071, 0.3626763545682982, 0.07983849739199464]",0.5574851480397071,0.3626763545682982,0.07983849739199464,0.34944212201343056,0.5073459941731262,0.14321188201967353,complex,0.021332909885257312,0.014510188882410463,0.05547844767042085,0.0425322104827019,slightly_curved,0.959596892044854,0.04655516450932596,high,1,0,0.0,connected,4,complex,poisson,valve_0020_lidar_classes.ply
