obj_file,rec_file,status,rmse_rec_to_ref,rmse_ref_to_rec,hausdorff,mean_dist,rec_faces,ref_faces
16.07.obj,valve_0378_lidar_classes_reconstructed.ply,ok,0.363730587074997,0.456577815395542,0.758525474810656,0.371352354744914,42213,2522
16.07.obj,valve_0125_lidar_classes_reconstructed.ply,ok,0.3534940437901158,0.45618023422519693,0.7304812864471762,0.3689463519893777,31974,2522
16.07.obj,valve_0069_lidar_classes_reconstructed.ply,ok,0.40036628236494215,0.4960821485869408,0.7641552889849043,0.4093279123246332,40462,2522
16.07.obj,valve_0451_lidar_classes_reconstructed.ply,ok,0.3736957558952729,0.468683272882235,0.7960605064892691,0.37941659944053063,53257,2522
16.07.obj,valve_0010_lidar_classes_reconstructed.ply,ok,0.35846057362586775,0.4617800351660786,0.7239046632823962,0.37030943285051887,40525,2522
16.07.obj,valve_0195_lidar_classes_reconstructed.ply,ok,0.3827409489608784,0.47031881213001053,0.767325560672608,0.38611074422549574,53931,2522
16.07.obj,valve_0407_lidar_classes_reconstructed.ply,ok,0.4051385704582047,0.48366131822977804,0.7309698056435907,0.4075021579846264,35924,2522
16.07.obj,valve_0085_lidar_classes_reconstructed.ply,ok,0.38164878899311383,0.45336453389439507,0.7408319756512058,0.37702320576145976,47753,2522
16.07.obj,valve_0372_lidar_classes_reconstructed.ply,ok,0.37494924154959874,0.46772020522423063,0.7321178686753376,0.38044800325223815,42508,2522
16.07.obj,valve_0389_lidar_classes_reconstructed.ply,ok,0.37429755242529983,0.47101742007164016,0.7827799622703094,0.3805303399951053,41731,2522
16.07.obj,valve_0496_lidar_classes_reconstructed.ply,ok,0.36701966063845726,0.46608933018440823,0.7256647169466974,0.3806115074709254,34573,2522
16.07.obj,valve_0031_lidar_classes_reconstructed.ply,ok,0.3735496998120716,0.4787591883171649,0.8037816569495143,0.3856750006607147,51930,2522
16.07.obj,valve_0317_lidar_classes_reconstructed.ply,ok,0.3986648399372171,0.4857170994603051,0.7362586445170657,0.4046107730249491,38093,2522
16.07.obj,valve_0409_lidar_classes_reconstructed.ply,ok,0.40346353476446595,0.5093200964159588,0.7440361062649606,0.4191772761422353,40753,2522
16.07.obj,valve_0491_lidar_classes_reconstructed.ply,ok,0.3619483516764021,0.4785890283008663,0.7258732050641666,0.38244613640951375,41868,2522
16.07.obj,valve_0492_lidar_classes_reconstructed.ply,ok,0.33642870168408034,0.45060114357680836,0.7596221314369438,0.3550556405963792,54069,2522
16.07.obj,valve_0281_lidar_classes_reconstructed.ply,ok,0.36418828318987906,0.4853281394669867,0.7262501934853638,0.38522174508524537,35527,2522
16.07.obj,valve_0357_lidar_classes_reconstructed.ply,ok,0.39097857786898654,0.4955698972557671,0.8033505695762841,0.40160066394676386,50788,2522
16.07.obj,valve_0077_lidar_classes_reconstructed.ply,ok,0.3578858343246954,0.46201596485971275,0.7311632053938842,0.3693894230868626,38922,2522
16.07.obj,valve_0462_lidar_classes_reconstructed.ply,ok,0.40656970353723026,0.5099112177108466,0.7158277888162357,0.4174856255766406,34420,2522
16.07.obj,valve_0498_lidar_classes_reconstructed.ply,ok,0.39781730758248834,0.4963053561715328,0.7084097263100285,0.4097690490424353,39462,2522
16.07.obj,valve_0212_lidar_classes_reconstructed.ply,ok,0.36390574830637756,0.46112315651638086,0.7321432304085741,0.37297356162649264,44245,2522
16.07.obj,valve_0102_lidar_classes_reconstructed.ply,ok,0.3608656905312725,0.4643880802120581,0.7206564890905232,0.37219692924656395,31994,2522
16.07.obj,valve_0335_lidar_classes_reconstructed.ply,ok,0.39414710030452516,0.4978352686916476,0.7593920704331907,0.4060436886467814,35276,2522
16.08.obj,valve_0362_lidar_classes_reconstructed.ply,ok,0.3596487476042399,0.46014850611145797,0.7386241509268396,0.3676655194729611,52616,2522
16.08.obj,valve_0074_lidar_classes_reconstructed.ply,ok,0.3686947660690833,0.44552212078122105,0.725621486119648,0.364769826948772,44293,2522
16.08.obj,valve_0375_lidar_classes_reconstructed.ply,ok,0.36166735866084365,0.48167264381429653,0.728699515962429,0.3851847813113919,44637,2522
16.08.obj,valve_0156_lidar_classes_reconstructed.ply,ok,0.35462846185791463,0.4444737984774815,0.7646321637633701,0.35715119809970725,43217,2522
16.08.obj,valve_0105_lidar_classes_reconstructed.ply,ok,0.3858175166189157,0.47025105457731775,0.7882399245343795,0.383129239089372,52278,2522
16.08.obj,valve_0395_lidar_classes_reconstructed.ply,ok,0.38625680554469544,0.4987952812453606,0.7655804350721437,0.4001548973588042,45058,2522
16.08.obj,valve_0378_lidar_classes_reconstructed.ply,ok,0.361442898179249,0.4628926838097588,0.7541751300953007,0.37117614428880913,42213,2522
16.08.obj,valve_0125_lidar_classes_reconstructed.ply,ok,0.3771935796040899,0.46251001583227963,0.7553488040757526,0.3818991646956997,31974,2522
16.08.obj,valve_0069_lidar_classes_reconstructed.ply,ok,0.37014089454482607,0.4918833844508494,0.7241038312713801,0.39200123647051766,40462,2522
16.08.obj,valve_0451_lidar_classes_reconstructed.ply,ok,0.3576129025130352,0.4619073939166783,0.7421591225760724,0.36938883161038094,53257,2522
16.08.obj,valve_0010_lidar_classes_reconstructed.ply,ok,0.38175532582329885,0.4834213896597372,0.7546764238522606,0.3894854922153115,40525,2522
16.08.obj,valve_0195_lidar_classes_reconstructed.ply,ok,0.35748679717640003,0.4499670893195866,0.7351010968534116,0.3616280416731481,53931,2522
16.08.obj,valve_0407_lidar_classes_reconstructed.ply,ok,0.3361800785429781,0.4784563693941284,0.7186976877277513,0.37383202986944875,35924,2522
16.08.obj,valve_0085_lidar_classes_reconstructed.ply,ok,0.36301234352440476,0.4426020234767294,0.7436609102438059,0.35866283051641307,47753,2522
16.08.obj,valve_0372_lidar_classes_reconstructed.ply,ok,0.39150067115981024,0.4772096344235337,0.7734214333395488,0.38726961817301875,42508,2522
16.08.obj,valve_0389_lidar_classes_reconstructed.ply,ok,0.34547681519224277,0.44020670056374583,0.7214647805980252,0.3507885476327033,41731,2522
16.08.obj,valve_0496_lidar_classes_reconstructed.ply,ok,0.38117827385432634,0.46816984595845546,0.7452540409509544,0.3857054757373656,34573,2522
16.08.obj,valve_0031_lidar_classes_reconstructed.ply,ok,0.35930099946972893,0.4732773521288596,0.736676691933154,0.374089998183579,51930,2522
16.08.obj,valve_0317_lidar_classes_reconstructed.ply,ok,0.35415126565499017,0.4864077845253004,0.7203334715827682,0.3828224737728043,38093,2522
16.08.obj,valve_0409_lidar_classes_reconstructed.ply,ok,0.35779662678277313,0.48663607932596914,0.7241711021242191,0.3852415367910392,40753,2522
16.08.obj,valve_0491_lidar_classes_reconstructed.ply,ok,0.3752076302165769,0.4837275341329791,0.7841889979330967,0.3850963901286906,41868,2522
16.08.obj,valve_0492_lidar_classes_reconstructed.ply,ok,0.3665946202196504,0.4694283350858139,0.8027285024168478,0.37359192830051446,54069,2522
16.08.obj,valve_0281_lidar_classes_reconstructed.ply,ok,0.3796360937978152,0.4882520632085284,0.7503480976239304,0.39276569548451634,35527,2522
16.08.obj,valve_0357_lidar_classes_reconstructed.ply,ok,0.36079224513088687,0.4739307257410331,0.7261122706872799,0.3746987377296777,50788,2522
16.08.obj,valve_0077_lidar_classes_reconstructed.ply,ok,0.37381784424143727,0.46894934160603663,0.7772910081002607,0.3775284256155096,38922,2522
16.08.obj,valve_0462_lidar_classes_reconstructed.ply,ok,0.37673530176457193,0.5035513491485277,0.7383898051687711,0.39929945813771894,34420,2522
16.08.obj,valve_0498_lidar_classes_reconstructed.ply,ok,0.3629372003498692,0.4855051984466769,0.7120964057201722,0.38551552896126395,39462,2522
16.08.obj,valve_0212_lidar_classes_reconstructed.ply,ok,0.3812195165274437,0.4762476097615132,0.7849347863836749,0.3853567597842246,44245,2522
16.08.obj,valve_0102_lidar_classes_reconstructed.ply,ok,0.3767005578594324,0.4763057837361234,0.7555532677605261,0.3835350801619699,31994,2522
16.08.obj,valve_0335_lidar_classes_reconstructed.ply,ok,0.3579200487010734,0.48550813592191383,0.7280592410774792,0.3789480265883455,35276,2522
16.09.obj,valve_0362_lidar_classes_reconstructed.ply,ok,0.344470229346369,0.49749328813722915,0.8129858054139885,0.38660404678527027,52616,18658
16.09.obj,valve_0074_lidar_classes_reconstructed.ply,ok,0.3369688832864989,0.485419031437033,0.7419411566307347,0.3783754626835757,44293,18658
16.09.obj,valve_0375_lidar_classes_reconstructed.ply,ok,0.3622678181748651,0.5249224870522703,0.7754145788004246,0.4126381181607707,44637,18658
16.09.obj,valve_0156_lidar_classes_reconstructed.ply,ok,0.3578184770707454,0.49567300434339895,0.7570531372304605,0.395721885643856,43217,18658
16.09.obj,valve_0105_lidar_classes_reconstructed.ply,ok,0.3489298308241463,0.4979237683040131,0.7754851500485249,0.3878670230149094,52278,18658
16.09.obj,valve_0395_lidar_classes_reconstructed.ply,ok,0.38106974755615525,0.530420827495799,0.7723501141900221,0.42468940260209576,45058,18658
16.09.obj,valve_0378_lidar_classes_reconstructed.ply,ok,0.36539963944732884,0.49456170772365676,0.7768617811526216,0.39702840533423145,42213,18658
16.09.obj,valve_0125_lidar_classes_reconstructed.ply,ok,0.3621689265673823,0.4996294137807947,0.7506525263171426,0.4001529610186473,31974,18658
16.09.obj,valve_0069_lidar_classes_reconstructed.ply,ok,0.35932903526424376,0.5250632115356189,0.7868156009331955,0.4084067319241268,40462,18658
16.09.obj,valve_0451_lidar_classes_reconstructed.ply,ok,0.3466343673488406,0.509416749962319,0.7956260261273789,0.3919101271685753,53257,18658
16.09.obj,valve_0010_lidar_classes_reconstructed.ply,ok,0.36749111058332296,0.5050568086921277,0.7380284281105088,0.40444275650719475,40525,18658
16.09.obj,valve_0195_lidar_classes_reconstructed.ply,ok,0.34444532628678354,0.5059960514845259,0.7991354089928824,0.38939338549382396,53931,18658
16.09.obj,valve_0407_lidar_classes_reconstructed.ply,ok,0.33365714286016773,0.5022701913388677,0.7367939130512126,0.3841020166125053,35924,18658
16.09.obj,valve_0085_lidar_classes_reconstructed.ply,ok,0.3196227141986986,0.47798251304941336,0.7561634867815509,0.3671951374639115,47753,18658
16.09.obj,valve_0372_lidar_classes_reconstructed.ply,ok,0.3511302094592269,0.5118012132878168,0.7736035557133664,0.39519801119897713,42508,18658
16.09.obj,valve_0389_lidar_classes_reconstructed.ply,ok,0.34375568850249333,0.4968953455587007,0.7913714690890238,0.3864034148856971,41731,18658
16.09.obj,valve_0496_lidar_classes_reconstructed.ply,ok,0.35061594024519094,0.5039902745913242,0.7549781830205969,0.39649524923281,34573,18658
16.09.obj,valve_0031_lidar_classes_reconstructed.ply,ok,0.3507926991361285,0.5143097112318121,0.8115517740044343,0.397635397435975,51930,18658
16.09.obj,valve_0317_lidar_classes_reconstructed.ply,ok,0.3449891401997624,0.5131822301680988,0.7478523408228507,0.39651707170055195,38093,18658
16.09.obj,valve_0409_lidar_classes_reconstructed.ply,ok,0.3441241282008321,0.5225841655399969,0.7434791488217041,0.4011470430043852,40753,18658
16.09.obj,valve_0491_lidar_classes_reconstructed.ply,ok,0.3554014113298326,0.51046532102,0.7445623594254761,0.4021479986182151,41868,18658
16.09.obj,valve_0492_lidar_classes_reconstructed.ply,ok,0.3514467831891611,0.49831357031956836,0.8001714054878465,0.3919162907954494,54069,18658
16.09.obj,valve_0281_lidar_classes_reconstructed.ply,ok,0.36701184953768107,0.5197998327588823,0.7722657924590265,0.41280621030056047,35527,18658
16.09.obj,valve_0357_lidar_classes_reconstructed.ply,ok,0.3576817361491502,0.5213277450716692,0.8162624088935843,0.40363233853756286,50788,18658
16.09.obj,valve_0077_lidar_classes_reconstructed.ply,ok,0.36647473824240095,0.5025985629847318,0.7597227422442557,0.40396933736347307,38922,18658
16.09.obj,valve_0462_lidar_classes_reconstructed.ply,ok,0.35722696615551164,0.5313202328102817,0.7508448056966239,0.4120130780543312,34420,18658
16.09.obj,valve_0498_lidar_classes_reconstructed.ply,ok,0.36788053215695654,0.5310913069992145,0.7561902494036031,0.41846715296631987,39462,18658
16.09.obj,valve_0212_lidar_classes_reconstructed.ply,ok,0.36098793385160394,0.5043028624850514,0.74416126931947,0.40158189381887743,44245,18658
16.09.obj,valve_0102_lidar_classes_reconstructed.ply,ok,0.36645376503928534,0.5113771960526496,0.7565183938431662,0.408492076131017,31994,18658
16.09.obj,valve_0335_lidar_classes_reconstructed.ply,ok,0.3565000599941873,0.5248382846024701,0.768487322150755,0.4061699183778625,35276,18658
16.10.obj,valve_0362_lidar_classes_reconstructed.ply,ok,0.21407796778989524,0.36322203368993666,0.6566214508984716,0.2695988796264552,52616,104294
16.10.obj,valve_0074_lidar_classes_reconstructed.ply,ok,0.19825177769913135,0.3379378532329931,0.629136554392364,0.24734142306201146,44293,104294
16.10.obj,valve_0375_lidar_classes_reconstructed.ply,ok,0.2135240440588922,0.35607379323293264,0.6164528089994461,0.26794488501685304,44637,104294
16.10.obj,valve_0156_lidar_classes_reconstructed.ply,ok,0.2148866263773181,0.3647701318119136,0.6394880458378217,0.26986360374315865,43217,104294
16.10.obj,valve_0105_lidar_classes_reconstructed.ply,ok,0.20579329078294123,0.3592241898382692,0.6609427172719993,0.26176322587464473,52278,104294
16.10.obj,valve_0395_lidar_classes_reconstructed.ply,ok,0.21919094903734826,0.36241624729015565,0.6205017209014384,0.2733658317004441,45058,104294
16.10.obj,valve_0378_lidar_classes_reconstructed.ply,ok,0.21882606464835036,0.3688096188142942,0.6592947461446592,0.2749271553990927,42213,104294
16.10.obj,valve_0125_lidar_classes_reconstructed.ply,ok,0.18942312359714444,0.3322219465437841,0.5875636305120701,0.24008744319915493,31974,104294
16.10.obj,valve_0069_lidar_classes_reconstructed.ply,ok,0.21192399957757793,0.3560643301938378,0.6161896899661223,0.267162368239306,40462,104294
16.10.obj,valve_0451_lidar_classes_reconstructed.ply,ok,0.2119696700945746,0.3628477365268859,0.6735157115719083,0.2668984762515698,53257,104294
16.10.obj,valve_0010_lidar_classes_reconstructed.ply,ok,0.21531853818084287,0.3552430882061717,0.612152039038214,0.2674876433497727,40525,104294
16.10.obj,valve_0195_lidar_classes_reconstructed.ply,ok,0.2130117898720978,0.36503093656669205,0.6725538754361954,0.2687183646220266,53931,104294
16.10.obj,valve_0407_lidar_classes_reconstructed.ply,ok,0.1864785430602027,0.3372801934855365,0.589304645832815,0.24067680283056592,35924,104294
16.10.obj,valve_0085_lidar_classes_reconstructed.ply,ok,0.19874224169059676,0.3532846998078908,0.6222078152937438,0.2578700978910019,47753,104294
16.10.obj,valve_0372_lidar_classes_reconstructed.ply,ok,0.21024622539599008,0.3704318156455839,0.6384930752577924,0.2739206823738013,42508,104294
16.10.obj,valve_0389_lidar_classes_reconstructed.ply,ok,0.20752355536587497,0.3507664699016451,0.6343105527404712,0.25926326988657383,41731,104294
16.10.obj,valve_0496_lidar_classes_reconstructed.ply,ok,0.19263829120176357,0.3374960275547756,0.5840541086330712,0.24641266780136184,34573,104294
16.10.obj,valve_0031_lidar_classes_reconstructed.ply,ok,0.21540966174367918,0.3646025341530444,0.657739902154586,0.27069264869428544,51930,104294
16.10.obj,valve_0317_lidar_classes_reconstructed.ply,ok,0.1963082515100014,0.3433859306897867,0.5928866453680177,0.24765027304921444,38093,104294
16.10.obj,valve_0409_lidar_classes_reconstructed.ply,ok,0.21564776920052822,0.3611410241254158,0.6143131563735804,0.26903222708944996,40753,104294
16.10.obj,valve_0491_lidar_classes_reconstructed.ply,ok,0.22205960665171323,0.3694190225651275,0.6365154213904697,0.27759247888404304,41868,104294
16.10.obj,valve_0492_lidar_classes_reconstructed.ply,ok,0.19710183483076799,0.36052874490945364,0.6740538602414385,0.25319524695099827,54069,104294
16.10.obj,valve_0281_lidar_classes_reconstructed.ply,ok,0.20617845860377704,0.3461077249926349,0.570717898731743,0.2595483762368803,35527,104294
16.10.obj,valve_0357_lidar_classes_reconstructed.ply,ok,0.21541527609708427,0.35751399542514534,0.6579739854779438,0.26720649227895643,50788,104294
16.10.obj,valve_0077_lidar_classes_reconstructed.ply,ok,0.21619381732702697,0.36196696709319864,0.6198189451217777,0.26960258710284124,38922,104294
16.10.obj,valve_0462_lidar_classes_reconstructed.ply,ok,0.2159550006534377,0.36446350213068757,0.5746638335635517,0.27656946913306285,34420,104294
16.10.obj,valve_0498_lidar_classes_reconstructed.ply,ok,0.2099677638411367,0.35611980530808895,0.5994834969104511,0.26430231819338673,39462,104294
16.10.obj,valve_0212_lidar_classes_reconstructed.ply,ok,0.2130064430422134,0.36453319953905,0.6396899792429087,0.27003727023451324,44245,104294
16.10.obj,valve_0102_lidar_classes_reconstructed.ply,ok,0.21122253692668996,0.3566026470006272,0.6252093598204371,0.2649091772930344,31994,104294
16.10.obj,valve_0335_lidar_classes_reconstructed.ply,ok,0.2171564300427684,0.3696034903562544,0.6123152898307112,0.2774443768673138,35276,104294
16.obj,valve_0362_lidar_classes_reconstructed.ply,ok,0.17638458719351788,0.13983298369120709,0.7965119681629352,0.09172468668440423,52616,188182
16.obj,valve_0074_lidar_classes_reconstructed.ply,ok,0.17451027454093965,0.1278999303617668,0.8291162066397163,0.08950002925658176,44293,188182
16.obj,valve_0375_lidar_classes_reconstructed.ply,ok,0.11483711987899355,0.11559758807344209,0.5317501577595659,0.062407712352610764,44637,188182
16.obj,valve_0156_lidar_classes_reconstructed.ply,ok,0.17702579016349498,0.13319744177801363,0.8228512651541852,0.08700045643876725,43217,188182
16.obj,valve_0105_lidar_classes_reconstructed.ply,ok,0.16251378105002384,0.12607654923975944,0.6919536878241817,0.0877514648380069,52278,188182
16.obj,valve_0395_lidar_classes_reconstructed.ply,ok,0.11477868524652815,0.11152185832060055,0.5868543996510202,0.06353978288443851,45058,188182
16.obj,valve_0378_lidar_classes_reconstructed.ply,ok,0.1839451052475995,0.13709668715315007,0.8339365779544003,0.09149122367518012,42213,188182
16.obj,valve_0125_lidar_classes_reconstructed.ply,ok,0.07061906485093296,0.07690537549635923,0.2282875417731471,0.06078022175004949,31974,188182
16.obj,valve_0069_lidar_classes_reconstructed.ply,ok,0.14609733270743594,0.11678687185265416,0.6270053917099316,0.07152663470339508,40462,188182
16.obj,valve_0451_lidar_classes_reconstructed.ply,ok,0.17959251591308434,0.13746688738171348,0.790637274415745,0.08958786224916485,53257,188182
16.obj,valve_0010_lidar_classes_reconstructed.ply,ok,0.12196135129368074,0.11783188628164838,0.5996698125189934,0.06952612993474969,40525,188182
16.obj,valve_0195_lidar_classes_reconstructed.ply,ok,0.19673780127444182,0.13928561649005106,0.81006214281839,0.09941068466366534,53931,188182
16.obj,valve_0407_lidar_classes_reconstructed.ply,ok,0.1777544942937656,0.1186915365104151,0.5632794515476178,0.09474230717835,35924,188182
16.obj,valve_0085_lidar_classes_reconstructed.ply,ok,0.18277431182276765,0.1366633402289323,0.8308416908902662,0.09549033551687534,47753,188182
16.obj,valve_0372_lidar_classes_reconstructed.ply,ok,0.13888832203994517,0.12412066436500024,0.7202456420758101,0.07561447745687136,42508,188182
16.obj,valve_0389_lidar_classes_reconstructed.ply,ok,0.1834548503157017,0.12844324358773226,0.7839827937558809,0.09259834054618205,41731,188182
16.obj,valve_0496_lidar_classes_reconstructed.ply,ok,0.06226129650120803,0.07267405485583728,0.20528586888619338,0.05580719745515425,34573,188182
16.obj,valve_0031_lidar_classes_reconstructed.ply,ok,0.16446435790163508,0.13819188397842738,0.766265133637299,0.08461917270815147,51930,188182
16.obj,valve_0317_lidar_classes_reconstructed.ply,ok,0.1510323612590063,0.11858209876114655,0.5076713419888458,0.08241835700287489,38093,188182
16.obj,valve_0409_lidar_classes_reconstructed.ply,ok,0.1323358783902214,0.11419205740805004,0.5251718379447189,0.06912227846491374,40753,188182
16.obj,valve_0491_lidar_classes_reconstructed.ply,ok,0.13984319038839188,0.1158633914950066,0.660569554113883,0.0750195170734285,41868,188182
16.obj,valve_0492_lidar_classes_reconstructed.ply,ok,0.17821257262308457,0.12688780831614693,0.6627363873432643,0.09751809659305558,54069,188182
16.obj,valve_0281_lidar_classes_reconstructed.ply,ok,0.0863317674333162,0.0923976040104119,0.4617829522890578,0.056678001339645546,35527,188182
16.obj,valve_0357_lidar_classes_reconstructed.ply,ok,0.15493326099719168,0.1339703792360001,0.7453101038774043,0.0807452672140698,50788,188182
16.obj,valve_0077_lidar_classes_reconstructed.ply,ok,0.14799628621166444,0.12621262755005633,0.7514851858784374,0.0764769364585231,38922,188182
16.obj,valve_0462_lidar_classes_reconstructed.ply,ok,0.13311003121066725,0.11398680213644426,0.621839984797338,0.06346961109814107,34420,188182
16.obj,valve_0498_lidar_classes_reconstructed.ply,ok,0.1291860581912745,0.11389546527358749,0.5240929528637479,0.06921353207216019,39462,188182
16.obj,valve_0212_lidar_classes_reconstructed.ply,ok,0.14500704113512455,0.1192283881345515,0.7506050595361824,0.0725517547239587,44245,188182
16.obj,valve_0102_lidar_classes_reconstructed.ply,ok,0.12254282869281599,0.11404312011620588,0.6082888772373947,0.07038705025101025,31994,188182
16.obj,valve_0335_lidar_classes_reconstructed.ply,ok,0.152175951521507,0.11604382633755675,0.6772641561769821,0.0731148371358813,35276,188182
